구분,대여소명,,대여일자,대여건수,반납건수,위도,경도
중랑구,1434, 홈플러스 면목동점,202004,1200,1200,37.579868,127.082367
중랑구,1434, 홈플러스 면목동점,202005,1362,1427,37.579868,127.082367
중랑구,1434, 홈플러스 면목동점,202006,1311,1382,37.579868,127.082367
중랑구,1435, 능산삼거리,201901,61,39,37.608681,127.100792
중랑구,1435, 능산삼거리,201902,51,37,37.608681,127.100792
중랑구,1435, 능산삼거리,201903,68,65,37.608681,127.100792
중랑구,1435, 능산삼거리,201904,154,126,37.608681,127.100792
중랑구,1435, 능산삼거리,201905,217,183,37.608681,127.100792
중랑구,1435, 능산삼거리,201906,323,255,37.608681,127.100792
중랑구,1435, 능산삼거리,201907,305,230,37.608681,127.100792
중랑구,1435, 능산삼거리,201908,278,228,37.608681,127.100792
중랑구,1435, 능산삼거리,201909,243,220,37.608681,127.100792
중랑구,1435, 능산삼거리,201910,310,255,37.608681,127.100792
중랑구,1435, 능산삼거리,201911,218,162,37.608681,127.100792
중랑구,1435, 능산삼거리,201912,130,123,37.608681,127.100792
중랑구,1435, 능산삼거리,202001,120,105,37.608681,127.100792
중랑구,1435, 능산삼거리,202002,128,102,37.608681,127.100792
중랑구,1435, 능산삼거리,202003,214,194,37.608681,127.100792
중랑구,1435, 능산삼거리,202004,221,203,37.608681,127.100792
중랑구,1435, 능산삼거리,202005,289,256,37.608681,127.100792
중랑구,1435, 능산삼거리,202006,392,273,37.608681,127.100792
중랑구,1436, 영풍마드레빌,201901,152,133,37.605881,127.100632
중랑구,1436, 영풍마드레빌,201902,110,119,37.605881,127.100632
중랑구,1436, 영풍마드레빌,201903,226,212,37.605881,127.100632
중랑구,1436, 영풍마드레빌,201904,335,295,37.605881,127.100632
중랑구,1436, 영풍마드레빌,201905,621,631,37.605881,127.100632
중랑구,1436, 영풍마드레빌,201906,588,590,37.605881,127.100632
중랑구,1436, 영풍마드레빌,201907,632,595,37.605881,127.100632
중랑구,1436, 영풍마드레빌,201908,667,628,37.605881,127.100632
중랑구,1436, 영풍마드레빌,201909,628,581,37.605881,127.100632
중랑구,1436, 영풍마드레빌,201910,578,572,37.605881,127.100632
중랑구,1436, 영풍마드레빌,201911,415,400,37.605881,127.100632
중랑구,1436, 영풍마드레빌,201912,229,195,37.605881,127.100632
중랑구,1436, 영풍마드레빌,202001,227,205,37.605881,127.100632
중랑구,1436, 영풍마드레빌,202002,217,192,37.605881,127.100632
중랑구,1436, 영풍마드레빌,202003,451,418,37.605881,127.100632
중랑구,1436, 영풍마드레빌,202004,690,686,37.605881,127.100632
중랑구,1436, 영풍마드레빌,202005,816,813,37.605881,127.100632
중랑구,1436, 영풍마드레빌,202006,928,887,37.605881,127.100632
중랑구,1437, 늘푸른공원 앞,201901,124,109,37.58342,127.079926
중랑구,1437, 늘푸른공원 앞,201902,151,131,37.58342,127.079926
중랑구,1437, 늘푸른공원 앞,201903,196,258,37.58342,127.079926
중랑구,1437, 늘푸른공원 앞,201904,309,378,37.58342,127.079926
중랑구,1437, 늘푸른공원 앞,201905,519,539,37.58342,127.079926
중랑구,1437, 늘푸른공원 앞,201906,625,649,37.58342,127.079926
중랑구,1437, 늘푸른공원 앞,201907,569,675,37.58342,127.079926
중랑구,1437, 늘푸른공원 앞,201908,543,659,37.58342,127.079926
중랑구,1437, 늘푸른공원 앞,201909,613,671,37.58342,127.079926
중랑구,1437, 늘푸른공원 앞,201910,670,733,37.58342,127.079926
중랑구,1437, 늘푸른공원 앞,201911,361,421,37.58342,127.079926
중랑구,1437, 늘푸른공원 앞,201912,228,225,37.58342,127.079926
중랑구,1437, 늘푸른공원 앞,202001,204,203,37.58342,127.079926
중랑구,1437, 늘푸른공원 앞,202002,191,209,37.58342,127.079926
중랑구,1437, 늘푸른공원 앞,202003,491,464,37.58342,127.079926
중랑구,1437, 늘푸른공원 앞,202004,254,297,37.58342,127.079926
중랑구,1437, 늘푸른공원 앞,202005,889,913,37.58342,127.079926
중랑구,1437, 늘푸른공원 앞,202006,95,115,37.58342,127.079926
중랑구,1438, 홈플러스 신내점 앞,201901,397,505,37.616169,127.093483
중랑구,1438, 홈플러스 신내점 앞,201902,319,394,37.616169,127.093483
중랑구,1438, 홈플러스 신내점 앞,201903,672,901,37.616169,127.093483
중랑구,1438, 홈플러스 신내점 앞,201904,1071,1511,37.616169,127.093483
중랑구,1438, 홈플러스 신내점 앞,201905,1618,2103,37.616169,127.093483
중랑구,1438, 홈플러스 신내점 앞,201906,1704,2149,37.616169,127.093483
중랑구,1438, 홈플러스 신내점 앞,201907,1678,2094,37.616169,127.093483
중랑구,1438, 홈플러스 신내점 앞,201908,1649,2053,37.616169,127.093483
중랑구,1438, 홈플러스 신내점 앞,201909,1734,1944,37.616169,127.093483
중랑구,1438, 홈플러스 신내점 앞,201910,1850,2315,37.616169,127.093483
중랑구,1438, 홈플러스 신내점 앞,201911,1182,1520,37.616169,127.093483
중랑구,1438, 홈플러스 신내점 앞,201912,701,883,37.616169,127.093483
중랑구,1438, 홈플러스 신내점 앞,202001,612,718,37.616169,127.093483
중랑구,1438, 홈플러스 신내점 앞,202002,563,687,37.616169,127.093483
중랑구,1438, 홈플러스 신내점 앞,202003,1263,1429,37.616169,127.093483
중랑구,1438, 홈플러스 신내점 앞,202004,1896,1961,37.616169,127.093483
중랑구,1438, 홈플러스 신내점 앞,202005,2376,2498,37.616169,127.093483
중랑구,1438, 홈플러스 신내점 앞,202006,2213,2517,37.616169,127.093483
중랑구,1440, 하나은행 면목지점,201901,199,215,37.586372,127.08007
중랑구,1440, 하나은행 면목지점,201902,195,204,37.586372,127.08007
중랑구,1440, 하나은행 면목지점,201903,361,393,37.586372,127.08007
중랑구,1440, 하나은행 면목지점,201904,548,589,37.586372,127.08007
중랑구,1440, 하나은행 면목지점,201905,894,965,37.586372,127.08007
중랑구,1440, 하나은행 면목지점,201906,983,1056,37.586372,127.08007
중랑구,1440, 하나은행 면목지점,201907,894,1050,37.586372,127.08007
중랑구,1440, 하나은행 면목지점,201908,966,1138,37.586372,127.08007
중랑구,1440, 하나은행 면목지점,201909,1026,1203,37.586372,127.08007
중랑구,1440, 하나은행 면목지점,201910,1213,1381,37.586372,127.08007
중랑구,1440, 하나은행 면목지점,201911,737,881,37.586372,127.08007
중랑구,1440, 하나은행 면목지점,201912,409,421,37.586372,127.08007
중랑구,1440, 하나은행 면목지점,202001,394,401,37.586372,127.08007
중랑구,1440, 하나은행 면목지점,202002,284,302,37.586372,127.08007
중랑구,1440, 하나은행 면목지점,202003,628,628,37.586372,127.08007
중랑구,1440, 하나은행 면목지점,202004,1204,1249,37.586372,127.08007
중랑구,1440, 하나은행 면목지점,202005,1380,1455,37.586372,127.08007
중랑구,1440, 하나은행 면목지점,202006,1706,1991,37.586372,127.08007
중랑구,1441, 신내능말공원,201901,275,128,37.616711,127.110733
중랑구,1441, 신내능말공원,201902,215,116,37.616711,127.110733
중랑구,1441, 신내능말공원,201903,480,233,37.616711,127.110733
중랑구,1441, 신내능말공원,201904,811,496,37.616711,127.110733
중랑구,1441, 신내능말공원,201905,1026,719,37.616711,127.110733
중랑구,1441, 신내능말공원,201906,1014,697,37.616711,127.110733
중랑구,1441, 신내능말공원,201907,960,600,37.616711,127.110733
중랑구,1441, 신내능말공원,201908,961,602,37.616711,127.110733
중랑구,1441, 신내능말공원,201909,834,568,37.616711,127.110733
중랑구,1441, 신내능말공원,201910,947,608,37.616711,127.110733
중랑구,1441, 신내능말공원,201911,666,385,37.616711,127.110733
중랑구,1441, 신내능말공원,201912,442,251,37.616711,127.110733
중랑구,1441, 신내능말공원,202001,382,239,37.616711,127.110733
중랑구,1441, 신내능말공원,202002,339,203,37.616711,127.110733
중랑구,1441, 신내능말공원,202003,574,399,37.616711,127.110733
중랑구,1441, 신내능말공원,202004,774,541,37.616711,127.110733
중랑구,1441, 신내능말공원,202005,744,592,37.616711,127.110733
중랑구,1441, 신내능말공원,202006,698,469,37.616711,127.110733
중랑구,1442, (구)신한은행 중랑교지점,201901,208,315,37.598591,127.079819
중랑구,1442, (구)신한은행 중랑교지점,201902,180,279,37.598591,127.079819
중랑구,1442, (구)신한은행 중랑교지점,201903,385,569,37.598591,127.079819
중랑구,1442, (구)신한은행 중랑교지점,201904,691,853,37.598591,127.079819
중랑구,1442, (구)신한은행 중랑교지점,201905,1022,1304,37.598591,127.079819
중랑구,1442, (구)신한은행 중랑교지점,201906,1254,1407,37.598591,127.079819
중랑구,1442, (구)신한은행 중랑교지점,201907,1210,1408,37.598591,127.079819
중랑구,1442, (구)신한은행 중랑교지점,201908,1175,1315,37.598591,127.079819
중랑구,1442, (구)신한은행 중랑교지점,201909,1227,1312,37.598591,127.079819
중랑구,1442, (구)신한은행 중랑교지점,201910,1431,1488,37.598591,127.079819
중랑구,1442, (구)신한은행 중랑교지점,201911,933,1017,37.598591,127.079819
중랑구,1442, (구)신한은행 중랑교지점,201912,544,601,37.598591,127.079819
중랑구,1442, (구)신한은행 중랑교지점,202001,509,581,37.598591,127.079819
중랑구,1442, (구)신한은행 중랑교지점,202002,480,565,37.598591,127.079819
중랑구,1442, (구)신한은행 중랑교지점,202003,856,867,37.598591,127.079819
중랑구,1442, (구)신한은행 중랑교지점,202004,1359,1447,37.598591,127.079819
중랑구,1442, (구)신한은행 중랑교지점,202005,1627,1702,37.598591,127.079819
중랑구,1442, (구)신한은행 중랑교지점,202006,2110,2384,37.598591,127.079819
중랑구,1443, 구립망우청소년독서실,201901,147,152,37.59552,127.098778
중랑구,1443, 구립망우청소년독서실,201902,166,161,37.59552,127.098778
중랑구,1443, 구립망우청소년독서실,201903,285,267,37.59552,127.098778
중랑구,1443, 구립망우청소년독서실,201904,349,322,37.59552,127.098778
중랑구,1443, 구립망우청소년독서실,201905,507,511,37.59552,127.098778
중랑구,1443, 구립망우청소년독서실,201906,489,492,37.59552,127.098778
중랑구,1443, 구립망우청소년독서실,201907,393,378,37.59552,127.098778
중랑구,1443, 구립망우청소년독서실,201908,425,447,37.59552,127.098778
중랑구,1443, 구립망우청소년독서실,201909,423,422,37.59552,127.098778
중랑구,1443, 구립망우청소년독서실,201910,441,476,37.59552,127.098778
중랑구,1443, 구립망우청소년독서실,201911,244,228,37.59552,127.098778
중랑구,1443, 구립망우청소년독서실,201912,206,205,37.59552,127.098778
중랑구,1443, 구립망우청소년독서실,202001,163,164,37.59552,127.098778
중랑구,1443, 구립망우청소년독서실,202002,135,132,37.59552,127.098778
중랑구,1443, 구립망우청소년독서실,202003,216,212,37.59552,127.098778
중랑구,1443, 구립망우청소년독서실,202004,370,366,37.59552,127.098778
중랑구,1443, 구립망우청소년독서실,202005,516,515,37.59552,127.098778
중랑구,1443, 구립망우청소년독서실,202006,559,558,37.59552,127.098778
중랑구,1444, 면목4치안센터,201901,192,347,37.574028,127.080544
중랑구,1444, 면목4치안센터,201902,220,311,37.574028,127.080544
중랑구,1444, 면목4치안센터,201903,307,453,37.574028,127.080544
중랑구,1444, 면목4치안센터,201904,472,668,37.574028,127.080544
중랑구,1444, 면목4치안센터,201905,714,1063,37.574028,127.080544
중랑구,1444, 면목4치안센터,201906,779,1196,37.574028,127.080544
중랑구,1444, 면목4치안센터,201907,797,1212,37.574028,127.080544
중랑구,1444, 면목4치안센터,201908,797,1253,37.574028,127.080544
중랑구,1444, 면목4치안센터,201909,891,1192,37.574028,127.080544
중랑구,1444, 면목4치안센터,201910,1068,1460,37.574028,127.080544
중랑구,1444, 면목4치안센터,201911,696,877,37.574028,127.080544
중랑구,1444, 면목4치안센터,201912,397,521,37.574028,127.080544
중랑구,1444, 면목4치안센터,202001,284,414,37.574028,127.080544
중랑구,1444, 면목4치안센터,202002,373,460,37.574028,127.080544
중랑구,1444, 면목4치안센터,202003,826,1029,37.574028,127.080544
중랑구,1444, 면목4치안센터,202004,1237,1351,37.574028,127.080544
중랑구,1444, 면목4치안센터,202005,1328,1506,37.574028,127.080544
중랑구,1444, 면목4치안센터,202006,1347,1637,37.574028,127.080544
중랑구,1445, 용마지구대,201901,37,56,37.579941,127.079399
중랑구,1445, 용마지구대,201902,52,60,37.579941,127.079399
중랑구,1445, 용마지구대,201903,72,95,37.579941,127.079399
중랑구,1445, 용마지구대,201904,146,174,37.579941,127.079399
중랑구,1445, 용마지구대,201905,251,271,37.579941,127.079399
중랑구,1445, 용마지구대,201906,229,256,37.579941,127.079399
중랑구,1445, 용마지구대,201907,240,285,37.579941,127.079399
중랑구,1445, 용마지구대,201908,220,223,37.579941,127.079399
중랑구,1445, 용마지구대,201909,252,278,37.579941,127.079399
중랑구,1445, 용마지구대,201910,350,368,37.579941,127.079399
중랑구,1445, 용마지구대,201911,203,217,37.579941,127.079399
중랑구,1445, 용마지구대,201912,99,108,37.579941,127.079399
중랑구,1445, 용마지구대,202001,74,66,37.579941,127.079399
중랑구,1445, 용마지구대,202002,72,78,37.579941,127.079399
중랑구,1445, 용마지구대,202003,285,283,37.579941,127.079399
중랑구,1445, 용마지구대,202004,552,560,37.579941,127.079399
중랑구,1445, 용마지구대,202005,319,347,37.579941,127.079399
중랑구,1445, 용마지구대,202006,328,367,37.579941,127.079399
중랑구,1446, 중랑전화국 교차로,201901,333,423,37.591301,127.08033
중랑구,1446, 중랑전화국 교차로,201902,284,407,37.591301,127.08033
중랑구,1446, 중랑전화국 교차로,201903,579,767,37.591301,127.08033
중랑구,1446, 중랑전화국 교차로,201904,837,981,37.591301,127.08033
중랑구,1446, 중랑전화국 교차로,201905,1291,1616,37.591301,127.08033
중랑구,1446, 중랑전화국 교차로,201906,1474,1718,37.591301,127.08033
중랑구,1446, 중랑전화국 교차로,201907,1504,1753,37.591301,127.08033
중랑구,1446, 중랑전화국 교차로,201908,1488,1723,37.591301,127.08033
중랑구,1446, 중랑전화국 교차로,201909,1399,1604,37.591301,127.08033
중랑구,1446, 중랑전화국 교차로,201910,1819,1982,37.591301,127.08033
중랑구,1446, 중랑전화국 교차로,201911,1202,1383,37.591301,127.08033
중랑구,1446, 중랑전화국 교차로,201912,706,806,37.591301,127.08033
중랑구,1446, 중랑전화국 교차로,202001,530,588,37.591301,127.08033
중랑구,1446, 중랑전화국 교차로,202002,487,615,37.591301,127.08033
중랑구,1446, 중랑전화국 교차로,202003,918,969,37.591301,127.08033
중랑구,1446, 중랑전화국 교차로,202004,1488,1529,37.591301,127.08033
중랑구,1446, 중랑전화국 교차로,202005,1709,1832,37.591301,127.08033
중랑구,1446, 중랑전화국 교차로,202006,1783,2036,37.591301,127.08033
중랑구,1447, 면목역 3번출구,201901,393,405,37.588902,127.08728
중랑구,1447, 면목역 3번출구,201902,353,396,37.588902,127.08728
중랑구,1447, 면목역 3번출구,201903,820,831,37.588902,127.08728
중랑구,1447, 면목역 3번출구,201904,1120,1116,37.588902,127.08728
중랑구,1447, 면목역 3번출구,201905,1861,1994,37.588902,127.08728
중랑구,1447, 면목역 3번출구,201906,2040,2164,37.588902,127.08728
중랑구,1447, 면목역 3번출구,201907,2080,2208,37.588902,127.08728
중랑구,1447, 면목역 3번출구,201908,2006,2100,37.588902,127.08728
중랑구,1447, 면목역 3번출구,201909,2162,2199,37.588902,127.08728
중랑구,1447, 면목역 3번출구,201910,2204,2268,37.588902,127.08728
중랑구,1447, 면목역 3번출구,201911,1380,1447,37.588902,127.08728
중랑구,1447, 면목역 3번출구,201912,905,886,37.588902,127.08728
중랑구,1447, 면목역 3번출구,202001,700,733,37.588902,127.08728
중랑구,1447, 면목역 3번출구,202002,604,625,37.588902,127.08728
중랑구,1447, 면목역 3번출구,202003,1143,1198,37.588902,127.08728
중랑구,1447, 면목역 3번출구,202004,2053,2116,37.588902,127.08728
중랑구,1447, 면목역 3번출구,202005,2330,2438,37.588902,127.08728
중랑구,1447, 면목역 3번출구,202006,2529,2694,37.588902,127.08728
중랑구,1448, 코스트코 상봉점,201901,531,548,37.597321,127.089798
중랑구,1448, 코스트코 상봉점,201902,486,453,37.597321,127.089798
중랑구,1448, 코스트코 상봉점,201903,872,863,37.597321,127.089798
중랑구,1448, 코스트코 상봉점,201904,1273,1193,37.597321,127.089798
중랑구,1448, 코스트코 상봉점,201905,1922,1787,37.597321,127.089798
중랑구,1448, 코스트코 상봉점,201906,2458,2419,37.597321,127.089798
중랑구,1448, 코스트코 상봉점,201907,2283,2214,37.597321,127.089798
중랑구,1448, 코스트코 상봉점,201908,2311,2250,37.597321,127.089798
중랑구,1448, 코스트코 상봉점,201909,2359,2302,37.597321,127.089798
중랑구,1448, 코스트코 상봉점,201910,2693,2677,37.597321,127.089798
중랑구,1448, 코스트코 상봉점,201911,1657,1581,37.597321,127.089798
중랑구,1448, 코스트코 상봉점,201912,887,895,37.597321,127.089798
중랑구,1448, 코스트코 상봉점,202001,893,920,37.597321,127.089798
중랑구,1448, 코스트코 상봉점,202002,778,792,37.597321,127.089798
중랑구,1448, 코스트코 상봉점,202003,1297,1302,37.597321,127.089798
중랑구,1448, 코스트코 상봉점,202004,2090,2119,37.597321,127.089798
중랑구,1448, 코스트코 상봉점,202005,2271,2282,37.597321,127.089798
중랑구,1448, 코스트코 상봉점,202006,2576,2594,37.597321,127.089798
중랑구,1449, 상봉역 1번출구,201901,428,426,37.596558,127.085838
중랑구,1449, 상봉역 1번출구,201902,469,405,37.596558,127.085838
중랑구,1449, 상봉역 1번출구,201903,814,735,37.596558,127.085838
중랑구,1449, 상봉역 1번출구,201904,1221,1058,37.596558,127.085838
중랑구,1449, 상봉역 1번출구,201905,1954,1768,37.596558,127.085838
중랑구,1449, 상봉역 1번출구,201906,2074,1957,37.596558,127.085838
중랑구,1449, 상봉역 1번출구,201907,2170,2050,37.596558,127.085838
중랑구,1449, 상봉역 1번출구,201908,2039,1865,37.596558,127.085838
중랑구,1449, 상봉역 1번출구,201909,2070,1944,37.596558,127.085838
중랑구,1449, 상봉역 1번출구,201910,2488,2448,37.596558,127.085838
중랑구,1449, 상봉역 1번출구,201911,1684,1545,37.596558,127.085838
중랑구,1449, 상봉역 1번출구,201912,807,794,37.596558,127.085838
중랑구,1449, 상봉역 1번출구,202001,726,732,37.596558,127.085838
중랑구,1449, 상봉역 1번출구,202002,677,678,37.596558,127.085838
중랑구,1449, 상봉역 1번출구,202003,1343,1333,37.596558,127.085838
중랑구,1449, 상봉역 1번출구,202004,2066,2050,37.596558,127.085838
중랑구,1449, 상봉역 1번출구,202005,2545,2538,37.596558,127.085838
중랑구,1449, 상봉역 1번출구,202006,2925,2957,37.596558,127.085838
중랑구,1450, 화랑대역 7번출구,201901,119,156,37.619625,127.085014
중랑구,1450, 화랑대역 7번출구,201902,103,138,37.619625,127.085014
중랑구,1450, 화랑대역 7번출구,201903,363,418,37.619625,127.085014
중랑구,1450, 화랑대역 7번출구,201904,650,709,37.619625,127.085014
중랑구,1450, 화랑대역 7번출구,201905,1013,1016,37.619625,127.085014
중랑구,1450, 화랑대역 7번출구,201906,1046,1077,37.619625,127.085014
중랑구,1450, 화랑대역 7번출구,201907,1004,1184,37.619625,127.085014
중랑구,1450, 화랑대역 7번출구,201908,995,1158,37.619625,127.085014
중랑구,1450, 화랑대역 7번출구,201909,1210,1303,37.619625,127.085014
중랑구,1450, 화랑대역 7번출구,201910,1340,1400,37.619625,127.085014
중랑구,1450, 화랑대역 7번출구,201911,711,737,37.619625,127.085014
중랑구,1450, 화랑대역 7번출구,201912,308,323,37.619625,127.085014
중랑구,1450, 화랑대역 7번출구,202001,266,283,37.619625,127.085014
중랑구,1450, 화랑대역 7번출구,202002,340,380,37.619625,127.085014
중랑구,1450, 화랑대역 7번출구,202003,975,1015,37.619625,127.085014
중랑구,1450, 화랑대역 7번출구,202004,1524,1531,37.619625,127.085014
중랑구,1450, 화랑대역 7번출구,202005,1999,2088,37.619625,127.085014
중랑구,1450, 화랑대역 7번출구,202006,1871,1941,37.619625,127.085014
중랑구,1451, 중랑세무서,201901,280,357,37.592758,127.07267
중랑구,1451, 중랑세무서,201902,316,395,37.592758,127.07267
중랑구,1451, 중랑세무서,201903,659,836,37.592758,127.07267
중랑구,1451, 중랑세무서,201904,1185,1479,37.592758,127.07267
중랑구,1451, 중랑세무서,201905,2097,2575,37.592758,127.07267
중랑구,1451, 중랑세무서,201906,2113,2410,37.592758,127.07267
중랑구,1451, 중랑세무서,201907,2029,2392,37.592758,127.07267
중랑구,1451, 중랑세무서,201908,2044,2315,37.592758,127.07267
중랑구,1451, 중랑세무서,201909,2124,2400,37.592758,127.07267
중랑구,1451, 중랑세무서,201910,2510,2757,37.592758,127.07267
중랑구,1451, 중랑세무서,201911,1306,1561,37.592758,127.07267
중랑구,1451, 중랑세무서,201912,709,781,37.592758,127.07267
중랑구,1451, 중랑세무서,202001,659,716,37.592758,127.07267
중랑구,1451, 중랑세무서,202002,657,719,37.592758,127.07267
중랑구,1451, 중랑세무서,202003,1934,2093,37.592758,127.07267
중랑구,1451, 중랑세무서,202004,2428,2752,37.592758,127.07267
중랑구,1451, 중랑세무서,202005,3571,3731,37.592758,127.07267
중랑구,1451, 중랑세무서,202006,3582,3794,37.592758,127.07267
중랑구,1452, 겸재교 진입부,201901,362,356,37.585655,127.07505
중랑구,1452, 겸재교 진입부,201902,332,357,37.585655,127.07505
중랑구,1452, 겸재교 진입부,201903,614,614,37.585655,127.07505
중랑구,1452, 겸재교 진입부,201904,931,977,37.585655,127.07505
중랑구,1452, 겸재교 진입부,201905,1743,1984,37.585655,127.07505
중랑구,1452, 겸재교 진입부,201906,1707,1991,37.585655,127.07505
중랑구,1452, 겸재교 진입부,201907,1581,1850,37.585655,127.07505
중랑구,1452, 겸재교 진입부,201908,1585,1951,37.585655,127.07505
중랑구,1452, 겸재교 진입부,201909,1775,2063,37.585655,127.07505
중랑구,1452, 겸재교 진입부,201910,1917,2019,37.585655,127.07505
중랑구,1452, 겸재교 진입부,201911,1065,1117,37.585655,127.07505
중랑구,1452, 겸재교 진입부,201912,577,656,37.585655,127.07505
중랑구,1452, 겸재교 진입부,202001,588,595,37.585655,127.07505
중랑구,1452, 겸재교 진입부,202002,628,610,37.585655,127.07505
중랑구,1452, 겸재교 진입부,202003,1920,2026,37.585655,127.07505
중랑구,1452, 겸재교 진입부,202004,2895,3137,37.585655,127.07505
중랑구,1452, 겸재교 진입부,202005,3142,3348,37.585655,127.07505
중랑구,1452, 겸재교 진입부,202006,2907,3517,37.585655,127.07505
중랑구,1453, 중랑캠핑숲,201901,42,41,37.604603,127.109253
중랑구,1453, 중랑캠핑숲,201902,45,52,37.604603,127.109253
중랑구,1453, 중랑캠핑숲,201903,87,67,37.604603,127.109253
중랑구,1453, 중랑캠핑숲,201904,132,128,37.604603,127.109253
중랑구,1453, 중랑캠핑숲,201905,218,230,37.604603,127.109253
중랑구,1453, 중랑캠핑숲,201906,199,203,37.604603,127.109253
중랑구,1453, 중랑캠핑숲,201907,186,160,37.604603,127.109253
중랑구,1453, 중랑캠핑숲,201908,230,214,37.604603,127.109253
중랑구,1453, 중랑캠핑숲,201909,266,245,37.604603,127.109253
중랑구,1453, 중랑캠핑숲,201910,295,273,37.604603,127.109253
중랑구,1453, 중랑캠핑숲,201911,206,172,37.604603,127.109253
중랑구,1453, 중랑캠핑숲,201912,78,83,37.604603,127.109253
중랑구,1453, 중랑캠핑숲,202001,38,86,37.604603,127.109253
중랑구,1453, 중랑캠핑숲,202002,102,99,37.604603,127.109253
중랑구,1453, 중랑캠핑숲,202003,208,204,37.604603,127.109253
중랑구,1453, 중랑캠핑숲,202004,322,336,37.604603,127.109253
중랑구,1453, 중랑캠핑숲,202005,356,369,37.604603,127.109253
중랑구,1453, 중랑캠핑숲,202006,342,333,37.604603,127.109253
중랑구,1454, 한국전력공사(동대문 중랑지사),201901,226,290,37.607349,127.07859
중랑구,1454, 한국전력공사(동대문 중랑지사),201902,217,308,37.607349,127.07859
중랑구,1454, 한국전력공사(동대문 중랑지사),201903,404,511,37.607349,127.07859
중랑구,1454, 한국전력공사(동대문 중랑지사),201904,705,910,37.607349,127.07859
중랑구,1454, 한국전력공사(동대문 중랑지사),201905,1141,1421,37.607349,127.07859
중랑구,1454, 한국전력공사(동대문 중랑지사),201906,1222,1586,37.607349,127.07859
중랑구,1454, 한국전력공사(동대문 중랑지사),201907,1031,1389,37.607349,127.07859
중랑구,1454, 한국전력공사(동대문 중랑지사),201908,1069,1380,37.607349,127.07859
중랑구,1454, 한국전력공사(동대문 중랑지사),201909,1079,1348,37.607349,127.07859
중랑구,1454, 한국전력공사(동대문 중랑지사),201910,1166,1481,37.607349,127.07859
중랑구,1454, 한국전력공사(동대문 중랑지사),201911,804,1048,37.607349,127.07859
중랑구,1454, 한국전력공사(동대문 중랑지사),201912,425,596,37.607349,127.07859
중랑구,1454, 한국전력공사(동대문 중랑지사),202001,468,524,37.607349,127.07859
중랑구,1454, 한국전력공사(동대문 중랑지사),202002,475,544,37.607349,127.07859
중랑구,1454, 한국전력공사(동대문 중랑지사),202003,953,1005,37.607349,127.07859
중랑구,1454, 한국전력공사(동대문 중랑지사),202004,1315,1429,37.607349,127.07859
중랑구,1454, 한국전력공사(동대문 중랑지사),202005,1654,1863,37.607349,127.07859
중랑구,1454, 한국전력공사(동대문 중랑지사),202006,1617,1962,37.607349,127.07859
중랑구,1455, 상봉역 2번 출구,201901,260,255,37.596329,127.085899
중랑구,1455, 상봉역 2번 출구,201902,223,202,37.596329,127.085899
중랑구,1455, 상봉역 2번 출구,201903,539,546,37.596329,127.085899
중랑구,1455, 상봉역 2번 출구,201904,796,801,37.596329,127.085899
중랑구,1455, 상봉역 2번 출구,201905,1362,1300,37.596329,127.085899
중랑구,1455, 상봉역 2번 출구,201906,1597,1564,37.596329,127.085899
중랑구,1455, 상봉역 2번 출구,201907,1741,1677,37.596329,127.085899
중랑구,1455, 상봉역 2번 출구,201908,1737,1720,37.596329,127.085899
중랑구,1455, 상봉역 2번 출구,201909,1652,1634,37.596329,127.085899
중랑구,1455, 상봉역 2번 출구,201910,2006,2022,37.596329,127.085899
중랑구,1455, 상봉역 2번 출구,201911,1205,1193,37.596329,127.085899
중랑구,1455, 상봉역 2번 출구,201912,644,656,37.596329,127.085899
중랑구,1455, 상봉역 2번 출구,202001,609,617,37.596329,127.085899
중랑구,1455, 상봉역 2번 출구,202002,551,556,37.596329,127.085899
중랑구,1455, 상봉역 2번 출구,202003,1020,1023,37.596329,127.085899
중랑구,1455, 상봉역 2번 출구,202004,1580,1578,37.596329,127.085899
중랑구,1455, 상봉역 2번 출구,202005,1802,1823,37.596329,127.085899
중랑구,1455, 상봉역 2번 출구,202006,2040,2075,37.596329,127.085899
중랑구,1456, 상아빌딩(우림시장 교차로),201901,181,180,37.595112,127.100327
중랑구,1456, 상아빌딩(우림시장 교차로),201902,152,145,37.595112,127.100327
중랑구,1456, 상아빌딩(우림시장 교차로),201903,283,255,37.595112,127.100327
중랑구,1456, 상아빌딩(우림시장 교차로),201904,415,367,37.595112,127.100327
중랑구,1456, 상아빌딩(우림시장 교차로),201905,826,867,37.595112,127.100327
중랑구,1456, 상아빌딩(우림시장 교차로),201906,914,959,37.595112,127.100327
중랑구,1456, 상아빌딩(우림시장 교차로),201907,891,929,37.595112,127.100327
중랑구,1456, 상아빌딩(우림시장 교차로),201908,916,1012,37.595112,127.100327
중랑구,1456, 상아빌딩(우림시장 교차로),201909,805,886,37.595112,127.100327
중랑구,1456, 상아빌딩(우림시장 교차로),201910,1171,1247,37.595112,127.100327
중랑구,1456, 상아빌딩(우림시장 교차로),201911,764,860,37.595112,127.100327
중랑구,1456, 상아빌딩(우림시장 교차로),201912,417,430,37.595112,127.100327
중랑구,1456, 상아빌딩(우림시장 교차로),202001,382,392,37.595112,127.100327
중랑구,1456, 상아빌딩(우림시장 교차로),202002,343,348,37.595112,127.100327
