2018,강서구,사고건수,44,-,1,5,2,6,6,3,4,4,6,5,2
2018,강서구,사망자수,1,-,0,1,0,0,0,0,0,0,0,0,0
2018,강서구,부상자수,46,-,1,4,2,6,6,3,4,7,6,5,2
2018,구로구,사고건수,77,2,1,2,12,4,8,7,9,14,10,4,4
2018,구로구,사망자수,1,0,0,0,1,0,0,0,0,0,0,0,0
2018,구로구,부상자수,80,2,1,2,11,4,8,8,10,15,10,5,4
2018,영등포구,사고건수,119,3,2,2,8,12,12,7,8,17,22,16,10
2018,영등포구,사망자수,1,0,0,0,0,0,1,0,0,0,0,0,0
2018,영등포구,부상자수,125,3,2,2,8,13,11,7,8,19,25,17,10
2018,동작구,사고건수,51,1,-,3,2,6,6,6,2,7,7,6,5
2018,동작구,사망자수,0,0,-,0,0,0,0,0,0,0,0,0,0
2018,동작구,부상자수,55,1,-,3,2,6,6,6,2,8,7,7,7
2018,관악구,사고건수,31,1,-,1,4,2,3,5,5,3,3,3,1
2018,관악구,사망자수,0,0,-,0,0,0,0,0,0,0,0,0,0
2018,관악구,부상자수,31,1,-,1,4,2,3,5,5,3,3,3,1
2018,강남구,사고건수,60,2,1,2,2,8,9,8,4,6,8,6,4
2018,강남구,사망자수,1,0,0,0,0,0,0,1,0,0,0,0,0
2018,강남구,부상자수,63,2,1,2,2,8,9,7,5,8,8,6,5
2018,강동구,사고건수,91,3,-,-,4,14,10,11,13,17,11,7,1
2018,강동구,사망자수,2,0,-,-,0,1,1,0,0,0,0,0,0
2018,강동구,부상자수,93,4,-,-,4,15,9,12,13,17,11,7,1
2018,송파구,사고건수,165,3,-,2,10,22,20,10,17,34,29,12,6
2018,송파구,사망자수,1,0,-,0,0,0,0,1,0,0,0,0,0
2018,송파구,부상자수,176,3,-,2,10,24,22,9,18,39,29,13,7
2018,서초구,사고건수,42,1,-,-,5,8,4,5,1,9,4,1,4
2018,서초구,사망자수,0,0,-,-,0,0,0,0,0,0,0,0,0
2018,서초구,부상자수,42,1,-,-,5,8,4,5,1,9,4,1,4
2018,양천구,사고건수,75,2,2,3,3,12,9,1,7,8,16,6,6
2018,양천구,사망자수,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,양천구,부상자수,78,2,2,3,3,12,11,1,7,8,16,7,6
2018,중랑구,사고건수,62,2,1,2,1,10,9,3,4,14,8,2,6
2018,중랑구,사망자수,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,중랑구,부상자수,65,2,1,2,1,10,10,3,5,15,8,2,6
2018,노원구,사고건수,75,1,2,3,5,8,5,7,9,12,12,8,3
2018,노원구,사망자수,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,노원구,부상자수,78,1,2,3,5,8,5,7,9,13,12,8,5
2018,광진구,사고건수,45,1,-,3,3,4,1,4,5,9,6,5,4
2018,광진구,사망자수,0,0,-,0,0,0,0,0,0,0,0,0,0
2018,광진구,부상자수,49,1,-,3,4,4,1,5,5,10,6,5,5
2018,강북구,사고건수,41,2,1,2,3,4,11,3,8,3,1,2,1
2018,강북구,사망자수,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,강북구,부상자수,42,2,1,2,3,4,11,3,8,3,1,3,1
2018,금천구,사고건수,22,1,-,-,2,2,1,2,1,3,7,2,1
2018,금천구,사망자수,0,0,-,-,0,0,0,0,0,0,0,0,0
2018,금천구,부상자수,24,1,-,-,2,2,1,2,1,3,7,4,1
2019,합계,사고건수,"1,599",47,23,57,104,210,154,148,191,230,195,144,96
2019,합계,사망자수,7,0,0,2,2,0,0,1,1,1,0,0,0
2019,합계,부상자수,"1,714",49,27,55,108,221,167,159,202,248,219,156,103
2019,종로구,사고건수,22,-,-,1,2,2,2,3,4,2,5,1,-
2019,종로구,사망자수,0,-,-,0,0,0,0,0,0,0,0,0,-
2019,종로구,부상자수,23,-,-,1,2,2,2,3,4,3,5,1,-
2019,중구,사고건수,17,1,1,-,6,2,2,1,2,1,-,1,-
2019,중구,사망자수,0,0,0,-,0,0,0,0,0,0,-,0,-
2019,중구,부상자수,17,1,1,-,6,2,2,1,2,1,-,1,-
2019,용산구,사고건수,31,2,1,2,2,3,3,-,4,5,5,2,2
2019,용산구,사망자수,0,0,0,0,0,0,0,-,0,0,0,0,0
2019,용산구,부상자수,33,3,1,2,3,3,3,-,4,5,5,2,2
2019,성동구,사고건수,70,3,1,1,8,7,7,7,6,10,8,9,3
2019,성동구,사망자수,1,0,0,0,1,0,0,0,0,0,0,0,0
2019,성동구,부상자수,73,3,1,1,8,7,8,7,7,11,8,9,3
2019,동대문구,사고건수,75,-,1,2,7,12,7,11,11,8,9,2,5
2019,동대문구,사망자수,1,-,0,1,0,0,0,0,0,0,0,0,0
2019,동대문구,부상자수,78,-,1,1,7,13,7,11,12,9,10,2,5
2019,성북구,사고건수,58,4,-,4,2,3,6,8,6,6,7,8,4
2019,성북구,사망자수,1,0,-,0,1,0,0,0,0,0,0,0,0
2019,성북구,부상자수,58,5,-,4,1,3,6,8,6,6,7,8,4
2019,도봉구,사고건수,56,3,-,2,4,6,5,3,5,14,9,4,1
2019,도봉구,사망자수,0,0,-,0,0,0,0,0,0,0,0,0,0
2019,도봉구,부상자수,61,3,-,2,4,8,5,3,5,17,9,4,1
2019,은평구,사고건수,61,2,-,-,4,5,8,2,6,11,7,9,7
2019,은평구,사망자수,0,0,-,-,0,0,0,0,0,0,0,0,0
2019,은평구,부상자수,64,2,-,-,4,5,8,2,6,12,7,10,8
2019,서대문구,사고건수,21,1,-,-,-,1,4,1,-,3,3,5,3
2019,서대문구,사망자수,0,0,-,-,-,0,0,0,-,0,0,0,0
2019,서대문구,부상자수,24,1,-,-,-,1,4,2,-,4,3,5,4
2019,마포구,사고건수,54,1,1,3,2,6,6,6,7,7,2,6,7
2019,마포구,사망자수,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,마포구,부상자수,56,1,1,3,2,6,6,6,8,7,2,7,7
2019,강서구,사고건수,89,2,2,5,5,10,5,9,5,17,15,6,8
2019,강서구,사망자수,1,0,0,0,0,0,0,0,0,1,0,0,0
2019,강서구,부상자수,94,2,2,5,6,10,5,10,5,18,17,6,8
2019,구로구,사고건수,68,3,3,3,5,5,8,1,8,8,11,7,6
2019,구로구,사망자수,1,0,0,0,0,0,0,1,0,0,0,0,0
2019,구로구,부상자수,70,3,3,3,5,5,9,0,8,8,11,8,7
2019,영등포구,사고건수,130,2,3,6,4,14,15,19,22,18,12,9,6
2019,영등포구,사망자수,1,0,0,1,0,0,0,0,0,0,0,0,0
2019,영등포구,부상자수,155,2,5,5,5,14,18,25,25,21,17,11,7
2019,동작구,사고건수,42,1,1,1,-,6,3,3,9,9,5,3,1
2019,동작구,사망자수,0,0,0,0,-,0,0,0,0,0,0,0,0
2019,동작구,부상자수,52,1,3,1,-,6,3,4,11,12,6,3,2
2019,관악구,사고건수,31,-,-,-,1,7,3,1,5,2,8,3,1
2019,관악구,사망자수,0,-,-,-,0,0,0,0,0,0,0,0,0
2019,관악구,부상자수,33,-,-,-,1,7,3,2,5,2,9,3,1
2019,강남구,사고건수,54,2,-,-,2,12,4,3,8,9,5,6,3
2019,강남구,사망자수,0,0,-,-,0,0,0,0,0,0,0,0,0
2019,강남구,부상자수,57,2,-,-,2,12,4,4,8,10,6,6,3
2019,강동구,사고건수,106,2,2,3,8,16,10,10,11,13,16,7,8
2019,강동구,사망자수,1,0,0,0,0,0,0,0,1,0,0,0,0
2019,강동구,부상자수,110,2,2,3,9,16,10,10,10,13,19,8,8
2019,송파구,사고건수,216,4,3,8,19,30,24,17,27,23,30,21,10
